# Counts	Error	Energy (keV)	 ErrorEnergy
0	0.0000	55.082	0.000589594969154
0	0.0000	55.959	0.000589594969160
0	0.0000	56.836	0.000589594969166
0	0.0000	57.713	0.000589594969172
0	0.0000	58.591	0.000589594969178
1	1.0000	59.469	0.000589594969184
0	0.0000	60.347	0.000589594969190
0	0.0000	61.225	0.000589594969197
2	1.4142	62.104	0.000589594969204
1	1.0000	62.983	0.000589594969210
2	1.4142	63.862	0.000589594969217
4	2.0000	64.741	0.000589594969224
6	2.4495	65.621	0.000589594969231
8	2.8284	66.501	0.000589594969238
16	4.0000	67.381	0.000589594969246
14	3.7417	68.261	0.000589594969253
35	5.9161	69.142	0.000589594969260
53	7.2801	70.023	0.000589594969268
52	7.2111	70.904	0.000589594969276
94	9.6954	71.785	0.000589594969284
116	10.7703	72.667	0.000589594969292
139	11.7898	73.549	0.000589594969300
138	11.7473	74.431	0.000589594969308
171	13.0767	75.313	0.000589594969316
229	15.1327	76.196	0.000589594969324
278	16.6733	77.079	0.000589594969333
320	17.8885	77.962	0.000589594969341
370	19.2354	78.846	0.000589594969350
431	20.7605	79.729	0.000589594969359
465	21.5639	80.613	0.000589594969368
450	21.2132	81.498	0.000589594969377
517	22.7376	82.382	0.000589594969386
491	22.1585	83.267	0.000589594969395
543	23.3024	84.152	0.000589594969405
559	23.6432	85.037	0.000589594969414
585	24.1868	85.922	0.000589594969424
568	23.8328	86.808	0.000589594969433
545	23.3452	87.694	0.000589594969443
532	23.0651	88.580	0.000589594969453
599	24.4745	89.467	0.000589594969463
562	23.7065	90.353	0.000589594969473
528	22.9783	91.240	0.000589594969483
511	22.6053	92.128	0.000589594969494
517	22.7376	93.015	0.000589594969504
513	22.6495	93.903	0.000589594969515
445	21.0950	94.791	0.000589594969525
479	21.8861	95.679	0.000589594969536
441	21.0000	96.568	0.000589594969547
471	21.7025	97.457	0.000589594969558
470	21.6795	98.346	0.000589594969569
433	20.8087	99.235	0.000589594969580
440	20.9762	100.124	0.000589594969592
422	20.5426	101.014	0.000589594969603
414	20.3470	101.904	0.000589594969615
393	19.8242	102.794	0.000589594969626
399	19.9750	103.685	0.000589594969638
414	20.3470	104.576	0.000589594969650
415	20.3715	105.467	0.000589594969662
408	20.1990	106.358	0.000589594969674
456	21.3542	107.250	0.000589594969686
412	20.2978	108.142	0.000589594969699
459	21.4243	109.034	0.000589594969711
454	21.3073	109.926	0.000589594969724
551	23.4734	110.819	0.000589594969736
657	25.6320	111.711	0.000589594969749
816	28.5657	112.604	0.000589594969762
1000	31.6228	113.498	0.000589594969775
1358	36.8511	114.391	0.000589594969788
1703	41.2674	115.285	0.000589594969801
2186	46.7547	116.179	0.000589594969814
2799	52.9056	117.074	0.000589594969828
3303	57.4717	117.968	0.000589594969841
3764	61.3514	118.863	0.000589594969855
4288	65.4828	119.758	0.000589594969869
4678	68.3959	120.654	0.000589594969882
4739	68.8404	121.549	0.000589594969896
4763	69.0145	122.445	0.000589594969910
4456	66.7533	123.341	0.000589594969925
4080	63.8749	124.238	0.000589594969939
3565	59.7076	125.134	0.000589594969953
3027	55.0182	126.031	0.000589594969968
2437	49.3660	126.928	0.000589594969982
1966	44.3396	127.826	0.000589594969997
1443	37.9868	128.723	0.000589594970012
1153	33.9559	129.621	0.000589594970027
845	29.0689	130.520	0.000589594970042
626	25.0200	131.418	0.000589594970057
516	22.7156	132.317	0.000589594970072
396	19.8997	133.216	0.000589594970088
370	19.2354	134.115	0.000589594970103
295	17.1756	135.014	0.000589594970119
305	17.4642	135.914	0.000589594970135
293	17.1172	136.814	0.000589594970150
256	16.0000	137.714	0.000589594970166
306	17.4929	138.615	0.000589594970182
279	16.7033	139.515	0.000589594970198
275	16.5831	140.416	0.000589594970215
310	17.6068	141.317	0.000589594970231
292	17.0880	142.219	0.000589594970247
280	16.7332	143.121	0.000589594970264
295	17.1756	144.023	0.000589594970281
312	17.6635	144.925	0.000589594970298
308	17.5499	145.827	0.000589594970314
298	17.2627	146.730	0.000589594970331
327	18.0831	147.633	0.000589594970349
308	17.5499	148.536	0.000589594970366
312	17.6635	149.440	0.000589594970383
310	17.6068	150.344	0.000589594970401
318	17.8326	151.248	0.000589594970418
327	18.0831	152.152	0.000589594970436
320	17.8885	153.056	0.000589594970454
362	19.0263	153.961	0.000589594970472
379	19.4679	154.866	0.000589594970490
390	19.7484	155.771	0.000589594970508
423	20.5670	156.677	0.000589594970526
422	20.5426	157.583	0.000589594970544
382	19.5448	158.489	0.000589594970563
423	20.5670	159.395	0.000589594970581
410	20.2485	160.302	0.000589594970600
425	20.6155	161.208	0.000589594970619
389	19.7231	162.115	0.000589594970637
393	19.8242	163.023	0.000589594970656
395	19.8746	163.930	0.000589594970676
370	19.2354	164.838	0.000589594970695
359	18.9473	165.746	0.000589594970714
348	18.6548	166.655	0.000589594970733
335	18.3030	167.563	0.000589594970753
331	18.1934	168.472	0.000589594970773
305	17.4642	169.381	0.000589594970792
317	17.8045	170.290	0.000589594970812
311	17.6352	171.200	0.000589594970832
288	16.9706	172.110	0.000589594970852
315	17.7482	173.020	0.000589594970873
297	17.2337	173.930	0.000589594970893
269	16.4012	174.841	0.000589594970913
282	16.7929	175.752	0.000589594970934
275	16.5831	176.663	0.000589594970954
282	16.7929	177.574	0.000589594970975
237	15.3948	178.486	0.000589594970996
295	17.1756	179.398	0.000589594971017
269	16.4012	180.310	0.000589594971038
265	16.2788	181.222	0.000589594971059
246	15.6844	182.135	0.000589594971080
257	16.0312	183.048	0.000589594971102
273	16.5227	183.961	0.000589594971123
257	16.0312	184.874	0.000589594971145
266	16.3095	185.788	0.000589594971167
245	15.6525	186.702	0.000589594971188
251	15.8430	187.616	0.000589594971210
266	16.3095	188.531	0.000589594971232
254	15.9374	189.445	0.000589594971255
281	16.7631	190.360	0.000589594971277
274	16.5529	191.275	0.000589594971299
271	16.4621	192.191	0.000589594971322
250	15.8114	193.107	0.000589594971344
256	16.0000	194.023	0.000589594971367
251	15.8430	194.939	0.000589594971390
271	16.4621	195.855	0.000589594971413
233	15.2643	196.772	0.000589594971436
259	16.0935	197.689	0.000589594971459
255	15.9687	198.606	0.000589594971482
250	15.8114	199.524	0.000589594971506
242	15.5563	200.441	0.000589594971529
226	15.0333	201.359	0.000589594971553
222	14.8997	202.277	0.000589594971576
229	15.1327	203.196	0.000589594971600
234	15.2971	204.115	0.000589594971624
235	15.3297	205.034	0.000589594971648
222	14.8997	205.953	0.000589594971672
239	15.4596	206.872	0.000589594971696
234	15.2971	207.792	0.000589594971721
204	14.2829	208.712	0.000589594971745
208	14.4222	209.632	0.000589594971770
213	14.5945	210.553	0.000589594971794
223	14.9332	211.474	0.000589594971819
220	14.8324	212.395	0.000589594971844
207	14.3875	213.316	0.000589594971869
216	14.6969	214.238	0.000589594971894
233	15.2643	215.159	0.000589594971919
207	14.3875	216.081	0.000589594971945
217	14.7309	217.004	0.000589594971970
208	14.4222	217.926	0.000589594971996
195	13.9642	218.849	0.000589594972021
213	14.5945	219.772	0.000589594972047
222	14.8997	220.695	0.000589594972073
180	13.4164	221.619	0.000589594972099
159	12.6095	222.543	0.000589594972125
192	13.8564	223.467	0.000589594972151
186	13.6382	224.391	0.000589594972178
205	14.3178	225.316	0.000589594972204
210	14.4914	226.241	0.000589594972231
194	13.9284	227.166	0.000589594972257
199	14.1067	228.091	0.000589594972284
232	15.2315	229.017	0.000589594972311
215	14.6629	229.943	0.000589594972338
242	15.5563	230.869	0.000589594972365
279	16.7033	231.795	0.000589594972392
299	17.2916	232.722	0.000589594972420
310	17.6068	233.649	0.000589594972447
376	19.3907	234.576	0.000589594972474
388	19.6977	235.503	0.000589594972502
453	21.2838	236.431	0.000589594972530
494	22.2261	237.359	0.000589594972558
531	23.0434	238.287	0.000589594972586
632	25.1396	239.215	0.000589594972614
566	23.7908	240.144	0.000589594972642
692	26.3059	241.073	0.000589594972670
681	26.0960	242.002	0.000589594972699
712	26.6833	242.931	0.000589594972727
727	26.9629	243.861	0.000589594972756
665	25.7876	244.791	0.000589594972784
654	25.5734	245.721	0.000589594972813
591	24.3105	246.651	0.000589594972842
612	24.7386	247.582	0.000589594972871
571	23.8956	248.513	0.000589594972900
498	22.3159	249.444	0.000589594972930
473	21.7486	250.376	0.000589594972959
443	21.0476	251.307	0.000589594972989
379	19.4679	252.239	0.000589594973018
367	19.1572	253.172	0.000589594973048
295	17.1756	254.104	0.000589594973078
285	16.8819	255.037	0.000589594973108
259	16.0935	255.970	0.000589594973138
234	15.2971	256.903	0.000589594973168
233	15.2643	257.836	0.000589594973198
184	13.5647	258.770	0.000589594973228
175	13.2288	259.704	0.000589594973259
189	13.7477	260.638	0.000589594973289
178	13.3417	261.573	0.000589594973320
160	12.6491	262.508	0.000589594973351
172	13.1149	263.443	0.000589594973382
138	11.7473	264.378	0.000589594973413
139	11.7898	265.313	0.000589594973444
164	12.8062	266.249	0.000589594973475
154	12.4097	267.185	0.000589594973507
139	11.7898	268.121	0.000589594973538
144	12.0000	269.058	0.000589594973570
147	12.1244	269.995	0.000589594973601
135	11.6190	270.932	0.000589594973633
160	12.6491	271.869	0.000589594973665
147	12.1244	272.806	0.000589594973697
160	12.6491	273.744	0.000589594973729
149	12.2066	274.682	0.000589594973761
199	14.1067	275.621	0.000589594973794
120	10.9545	276.559	0.000589594973826
158	12.5698	277.498	0.000589594973859
144	12.0000	278.437	0.000589594973891
147	12.1244	279.376	0.000589594973924
154	12.4097	280.316	0.000589594973957
157	12.5300	281.256	0.000589594973990
135	11.6190	282.196	0.000589594974023
144	12.0000	283.136	0.000589594974056
168	12.9615	284.077	0.000589594974090
154	12.4097	285.018	0.000589594974123
171	13.0767	285.959	0.000589594974157
170	13.0384	286.900	0.000589594974190
186	13.6382	287.842	0.000589594974224
160	12.6491	288.783	0.000589594974258
179	13.3791	289.726	0.000589594974292
153	12.3693	290.668	0.000589594974326
160	12.6491	291.611	0.000589594974360
142	11.9164	292.553	0.000589594974394
182	13.4907	293.497	0.000589594974429
148	12.1655	294.440	0.000589594974463
157	12.5300	295.384	0.000589594974498
172	13.1149	296.327	0.000589594974533
154	12.4097	297.272	0.000589594974568
135	11.6190	298.216	0.000589594974603
143	11.9583	299.161	0.000589594974638
149	12.2066	300.106	0.000589594974673
144	12.0000	301.051	0.000589594974708
135	11.6190	301.996	0.000589594974743
153	12.3693	302.942	0.000589594974779
142	11.9164	303.888	0.000589594974815
148	12.1655	304.834	0.000589594974850
116	10.7703	305.780	0.000589594974886
130	11.4018	306.727	0.000589594974922
123	11.0905	307.674	0.000589594974958
111	10.5357	308.621	0.000589594974994
134	11.5758	309.569	0.000589594975031
114	10.6771	310.516	0.000589594975067
137	11.7047	311.464	0.000589594975103
131	11.4455	312.412	0.000589594975140
135	11.6190	313.361	0.000589594975177
117	10.8167	314.310	0.000589594975214
104	10.1980	315.259	0.000589594975251
131	11.4455	316.208	0.000589594975288
129	11.3578	317.157	0.000589594975325
122	11.0454	318.107	0.000589594975362
122	11.0454	319.057	0.000589594975399
130	11.4018	320.007	0.000589594975437
153	12.3693	320.958	0.000589594975474
161	12.6886	321.908	0.000589594975512
145	12.0416	322.859	0.000589594975550
179	13.3791	323.811	0.000589594975588
182	13.4907	324.762	0.000589594975626
192	13.8564	325.714	0.000589594975664
211	14.5258	326.666	0.000589594975702
252	15.8745	327.618	0.000589594975741
276	16.6132	328.571	0.000589594975779
332	18.2209	329.524	0.000589594975818
402	20.0499	330.477	0.000589594975856
423	20.5670	331.430	0.000589594975895
460	21.4476	332.383	0.000589594975934
585	24.1868	333.337	0.000589594975973
655	25.5930	334.291	0.000589594976012
745	27.2947	335.246	0.000589594976051
828	28.7750	336.200	0.000589594976091
902	30.0333	337.155	0.000589594976130
962	31.0161	338.110	0.000589594976170
1078	32.8329	339.065	0.000589594976209
1138	33.7343	340.021	0.000589594976249
1184	34.4093	340.977	0.000589594976289
1209	34.7707	341.933	0.000589594976329
1305	36.1248	342.889	0.000589594976369
1280	35.7771	343.846	0.000589594976409
1279	35.7631	344.803	0.000589594976450
1295	35.9861	345.760	0.000589594976490
1271	35.6511	346.717	0.000589594976531
1186	34.4384	347.675	0.000589594976571
1104	33.2265	348.632	0.000589594976612
1086	32.9545	349.591	0.000589594976653
1033	32.1403	350.549	0.000589594976694
895	29.9166	351.508	0.000589594976735
838	28.9482	352.466	0.000589594976776
764	27.6405	353.426	0.000589594976817
678	26.0384	354.385	0.000589594976859
583	24.1454	355.345	0.000589594976900
478	21.8632	356.304	0.000589594976942
476	21.8174	357.265	0.000589594976984
358	18.9209	358.225	0.000589594977026
368	19.1833	359.186	0.000589594977068
290	17.0294	360.147	0.000589594977110
269	16.4012	361.108	0.000589594977152
224	14.9666	362.069	0.000589594977194
198	14.0712	363.031	0.000589594977237
168	12.9615	363.993	0.000589594977279
172	13.1149	364.955	0.000589594977322
173	13.1529	365.917	0.000589594977364
156	12.4900	366.880	0.000589594977407
172	13.1149	367.843	0.000589594977450
125	11.1803	368.806	0.000589594977493
137	11.7047	369.770	0.000589594977536
156	12.4900	370.733	0.000589594977580
119	10.9087	371.697	0.000589594977623
122	11.0454	372.661	0.000589594977667
117	10.8167	373.626	0.000589594977710
132	11.4891	374.591	0.000589594977754
124	11.1355	375.556	0.000589594977798
115	10.7238	376.521	0.000589594977842
117	10.8167	377.486	0.000589594977886
117	10.8167	378.452	0.000589594977930
105	10.2470	379.418	0.000589594977974
104	10.1980	380.384	0.000589594978019
120	10.9545	381.351	0.000589594978063
118	10.8628	382.318	0.000589594978108
105	10.2470	383.285	0.000589594978152
107	10.3441	384.252	0.000589594978197
103	10.1489	385.219	0.000589594978242
109	10.4403	386.187	0.000589594978287
75	8.6603	387.155	0.000589594978332
95	9.7468	388.123	0.000589594978377
96	9.7980	389.092	0.000589594978423
98	9.8995	390.061	0.000589594978468
92	9.5917	391.030	0.000589594978514
100	10.0000	391.999	0.000589594978560
97	9.8489	392.969	0.000589594978605
114	10.6771	393.938	0.000589594978651
112	10.5830	394.908	0.000589594978697
112	10.5830	395.879	0.000589594978743
95	9.7468	396.849	0.000589594978790
117	10.8167	397.820	0.000589594978836
134	11.5758	398.791	0.000589594978882
115	10.7238	399.762	0.000589594978929
130	11.4018	400.734	0.000589594978976
125	11.1803	401.706	0.000589594979022
117	10.8167	402.678	0.000589594979069
119	10.9087	403.650	0.000589594979116
166	12.8841	404.623	0.000589594979163
139	11.7898	405.596	0.000589594979211
149	12.2066	406.569	0.000589594979258
145	12.0416	407.542	0.000589594979305
172	13.1149	408.516	0.000589594979353
163	12.7671	409.490	0.000589594979401
177	13.3041	410.464	0.000589594979448
150	12.2474	411.438	0.000589594979496
155	12.4499	412.413	0.000589594979544
168	12.9615	413.388	0.000589594979592
150	12.2474	414.363	0.000589594979640
138	11.7473	415.338	0.000589594979689
143	11.9583	416.314	0.000589594979737
153	12.3693	417.290	0.000589594979786
175	13.2288	418.266	0.000589594979834
159	12.6095	419.242	0.000589594979883
153	12.3693	420.219	0.000589594979932
110	10.4881	421.196	0.000589594979981
123	11.0905	422.173	0.000589594980030
132	11.4891	423.150	0.000589594980079
105	10.2470	424.128	0.000589594980129
126	11.2250	425.106	0.000589594980178
100	10.0000	426.084	0.000589594980227
126	11.2250	427.062	0.000589594980277
104	10.1980	428.041	0.000589594980327
105	10.2470	429.020	0.000589594980377
122	11.0454	429.999	0.000589594980427
117	10.8167	430.979	0.000589594980477
124	11.1355	431.958	0.000589594980527
120	10.9545	432.938	0.000589594980577
112	10.5830	433.919	0.000589594980627
143	11.9583	434.899	0.000589594980678
165	12.8452	435.880	0.000589594980729
142	11.9164	436.861	0.000589594980779
125	11.1803	437.842	0.000589594980830
152	12.3288	438.823	0.000589594980881
159	12.6095	439.805	0.000589594980932
169	13.0000	440.787	0.000589594980983
153	12.3693	441.769	0.000589594981035
166	12.8841	442.752	0.000589594981086
188	13.7113	443.735	0.000589594981137
179	13.3791	444.718	0.000589594981189
157	12.5300	445.701	0.000589594981241
173	13.1529	446.684	0.000589594981293
171	13.0767	447.668	0.000589594981344
174	13.1909	448.652	0.000589594981396
166	12.8841	449.637	0.000589594981449
158	12.5698	450.621	0.000589594981501
151	12.2882	451.606	0.000589594981553
168	12.9615	452.591	0.000589594981606
166	12.8841	453.576	0.000589594981658
156	12.4900	454.562	0.000589594981711
113	10.6301	455.548	0.000589594981764
139	11.7898	456.534	0.000589594981817
135	11.6190	457.520	0.000589594981870
120	10.9545	458.506	0.000589594981923
133	11.5326	459.493	0.000589594981976
113	10.6301	460.480	0.000589594982029
117	10.8167	461.468	0.000589594982083
108	10.3923	462.455	0.000589594982136
113	10.6301	463.443	0.000589594982190
109	10.4403	464.431	0.000589594982244
106	10.2956	465.419	0.000589594982298
90	9.4868	466.408	0.000589594982352
114	10.6771	467.397	0.000589594982406
103	10.1489	468.386	0.000589594982460
108	10.3923	469.375	0.000589594982514
77	8.7750	470.365	0.000589594982569
90	9.4868	471.355	0.000589594982623
91	9.5394	472.345	0.000589594982678
89	9.4340	473.335	0.000589594982733
103	10.1489	474.326	0.000589594982788
73	8.5440	475.317	0.000589594982843
72	8.4853	476.308	0.000589594982898
86	9.2736	477.299	0.000589594982953
112	10.5830	478.291	0.000589594983008
103	10.1489	479.283	0.000589594983064
100	10.0000	480.275	0.000589594983119
83	9.1104	481.267	0.000589594983175
97	9.8489	482.260	0.000589594983231
114	10.6771	483.253	0.000589594983286
85	9.2195	484.246	0.000589594983342
84	9.1652	485.240	0.000589594983399
100	10.0000	486.233	0.000589594983455
90	9.4868	487.227	0.000589594983511
105	10.2470	488.221	0.000589594983567
103	10.1489	489.216	0.000589594983624
107	10.3441	490.210	0.000589594983681
109	10.4403	491.205	0.000589594983737
115	10.7238	492.201	0.000589594983794
116	10.7703	493.196	0.000589594983851
109	10.4403	494.192	0.000589594983908
93	9.6437	495.188	0.000589594983965
106	10.2956	496.184	0.000589594984023
101	10.0499	497.180	0.000589594984080
97	9.8489	498.177	0.000589594984138
95	9.7468	499.174	0.000589594984195
106	10.2956	500.171	0.000589594984253
105	10.2470	501.169	0.000589594984311
103	10.1489	502.167	0.000589594984369
101	10.0499	503.165	0.000589594984427
89	9.4340	504.163	0.000589594984485
108	10.3923	505.161	0.000589594984543
102	10.0995	506.160	0.000589594984601
93	9.6437	507.159	0.000589594984660
91	9.5394	508.158	0.000589594984719
97	9.8489	509.158	0.000589594984777
89	9.4340	510.158	0.000589594984836
92	9.5917	511.158	0.000589594984895
95	9.7468	512.158	0.000589594984954
90	9.4868	513.158	0.000589594985013
93	9.6437	514.159	0.000589594985072
93	9.6437	515.160	0.000589594985132
98	9.8995	516.162	0.000589594985191
100	10.0000	517.163	0.000589594985251
88	9.3808	518.165	0.000589594985311
102	10.0995	519.167	0.000589594985370
96	9.7980	520.169	0.000589594985430
97	9.8489	521.172	0.000589594985490
106	10.2956	522.175	0.000589594985550
94	9.6954	523.178	0.000589594985611
97	9.8489	524.181	0.000589594985671
109	10.4403	525.185	0.000589594985731
82	9.0554	526.188	0.000589594985792
109	10.4403	527.192	0.000589594985853
93	9.6437	528.197	0.000589594985913
98	9.8995	529.201	0.000589594985974
97	9.8489	530.206	0.000589594986035
93	9.6437	531.211	0.000589594986097
86	9.2736	532.217	0.000589594986158
86	9.2736	533.222	0.000589594986219
97	9.8489	534.228	0.000589594986280
102	10.0995	535.234	0.000589594986342
87	9.3274	536.241	0.000589594986404
93	9.6437	537.247	0.000589594986465
91	9.5394	538.254	0.000589594986527
77	8.7750	539.261	0.000589594986589
77	8.7750	540.269	0.000589594986651
118	10.8628	541.276	0.000589594986714
89	9.4340	542.284	0.000589594986776
98	9.8995	543.292	0.000589594986838
98	9.8995	544.301	0.000589594986901
102	10.0995	545.309	0.000589594986964
92	9.5917	546.318	0.000589594987026
80	8.9443	547.328	0.000589594987089
92	9.5917	548.337	0.000589594987152
97	9.8489	549.347	0.000589594987215
108	10.3923	550.357	0.000589594987278
93	9.6437	551.367	0.000589594987342
106	10.2956	552.377	0.000589594987405
103	10.1489	553.388	0.000589594987469
95	9.7468	554.399	0.000589594987532
105	10.2470	555.410	0.000589594987596
103	10.1489	556.421	0.000589594987660
87	9.3274	557.433	0.000589594987724
106	10.2956	558.445	0.000589594987788
100	10.0000	559.457	0.000589594987852
89	9.4340	560.470	0.000589594987916
113	10.6301	561.483	0.000589594987981
122	11.0454	562.496	0.000589594988045
100	10.0000	563.509	0.000589594988110
91	9.5394	564.522	0.000589594988175
117	10.8167	565.536	0.000589594988239
98	9.8995	566.550	0.000589594988304
112	10.5830	567.564	0.000589594988369
108	10.3923	568.579	0.000589594988435
94	9.6954	569.593	0.000589594988500
113	10.6301	570.608	0.000589594988565
112	10.5830	571.624	0.000589594988631
109	10.4403	572.639	0.000589594988696
112	10.5830	573.655	0.000589594988762
110	10.4881	574.671	0.000589594988828
101	10.0499	575.687	0.000589594988894
98	9.8995	576.704	0.000589594988960
88	9.3808	577.721	0.000589594989026
102	10.0995	578.738	0.000589594989092
97	9.8489	579.755	0.000589594989159
105	10.2470	580.773	0.000589594989225
106	10.2956	581.790	0.000589594989292
114	10.6771	582.808	0.000589594989358
119	10.9087	583.827	0.000589594989425
93	9.6437	584.845	0.000589594989492
107	10.3441	585.864	0.000589594989559
108	10.3923	586.883	0.000589594989626
104	10.1980	587.902	0.000589594989693
89	9.4340	588.922	0.000589594989761
88	9.3808	589.942	0.000589594989828
117	10.8167	590.962	0.000589594989896
95	9.7468	591.982	0.000589594989964
92	9.5917	593.003	0.000589594990031
87	9.3274	594.024	0.000589594990099
92	9.5917	595.045	0.000589594990167
110	10.4881	596.066	0.000589594990235
97	9.8489	597.088	0.000589594990304
106	10.2956	598.110	0.000589594990372
93	9.6437	599.132	0.000589594990440
86	9.2736	600.154	0.000589594990509
86	9.2736	601.177	0.000589594990578
77	8.7750	602.200	0.000589594990646
85	9.2195	603.223	0.000589594990715
89	9.4340	604.246	0.000589594990784
101	10.0499	605.270	0.000589594990853
94	9.6954	606.294	0.000589594990923
106	10.2956	607.318	0.000589594990992
66	8.1240	608.342	0.000589594991061
71	8.4261	609.367	0.000589594991131
87	9.3274	610.392	0.000589594991200
76	8.7178	611.417	0.000589594991270
105	10.2470	612.442	0.000589594991340
74	8.6023	613.468	0.000589594991410
73	8.5440	614.494	0.000589594991480
79	8.8882	615.520	0.000589594991550
71	8.4261	616.547	0.000589594991621
100	10.0000	617.573	0.000589594991691
81	9.0000	618.600	0.000589594991762
84	9.1652	619.628	0.000589594991832
73	8.5440	620.655	0.000589594991903
82	9.0554	621.683	0.000589594991974
85	9.2195	622.711	0.000589594992045
79	8.8882	623.739	0.000589594992116
77	8.7750	624.767	0.000589594992187
67	8.1854	625.796	0.000589594992258
85	9.2195	626.825	0.000589594992330
87	9.3274	627.854	0.000589594992401
69	8.3066	628.884	0.000589594992473
94	9.6954	629.914	0.000589594992545
98	9.8995	630.944	0.000589594992616
74	8.6023	631.974	0.000589594992688
75	8.6603	633.004	0.000589594992760
88	9.3808	634.035	0.000589594992833
83	9.1104	635.066	0.000589594992905
91	9.5394	636.097	0.000589594992977
83	9.1104	637.129	0.000589594993050
73	8.5440	638.161	0.000589594993122
83	9.1104	639.193	0.000589594993195
83	9.1104	640.225	0.000589594993268
73	8.5440	641.257	0.000589594993341
82	9.0554	642.290	0.000589594993414
69	8.3066	643.323	0.000589594993487
92	9.5917	644.357	0.000589594993560
82	9.0554	645.390	0.000589594993634
72	8.4853	646.424	0.000589594993707
61	7.8102	647.458	0.000589594993781
74	8.6023	648.492	0.000589594993854
61	7.8102	649.527	0.000589594993928
81	9.0000	650.562	0.000589594994002
67	8.1854	651.597	0.000589594994076
66	8.1240	652.632	0.000589594994150
74	8.6023	653.668	0.000589594994225
75	8.6603	654.703	0.000589594994299
79	8.8882	655.740	0.000589594994373
61	7.8102	656.776	0.000589594994448
90	9.4868	657.813	0.000589594994523
76	8.7178	658.849	0.000589594994597
74	8.6023	659.886	0.000589594994672
73	8.5440	660.924	0.000589594994747
84	9.1652	661.961	0.000589594994822
93	9.6437	662.999	0.000589594994898
84	9.1652	664.037	0.000589594994973
89	9.4340	665.076	0.000589594995048
86	9.2736	666.114	0.000589594995124
91	9.5394	667.153	0.000589594995200
82	9.0554	668.192	0.000589594995275
71	8.4261	669.232	0.000589594995351
73	8.5440	670.271	0.000589594995427
103	10.1489	671.311	0.000589594995503
81	9.0000	672.352	0.000589594995580
96	9.7980	673.392	0.000589594995656
81	9.0000	674.433	0.000589594995732
89	9.4340	675.474	0.000589594995809
84	9.1652	676.515	0.000589594995886
87	9.3274	677.556	0.000589594995962
93	9.6437	678.598	0.000589594996039
106	10.2956	679.640	0.000589594996116
85	9.2195	680.682	0.000589594996193
103	10.1489	681.724	0.000589594996270
101	10.0499	682.767	0.000589594996348
106	10.2956	683.810	0.000589594996425
104	10.1980	684.853	0.000589594996503
98	9.8995	685.897	0.000589594996580
122	11.0454	686.940	0.000589594996658
105	10.2470	687.984	0.000589594996736
88	9.3808	689.029	0.000589594996814
112	10.5830	690.073	0.000589594996892
100	10.0000	691.118	0.000589594996970
80	8.9443	692.163	0.000589594997049
96	9.7980	693.208	0.000589594997127
114	10.6771	694.253	0.000589594997205
84	9.1652	695.299	0.000589594997284
87	9.3274	696.345	0.000589594997363
84	9.1652	697.391	0.000589594997442
95	9.7468	698.438	0.000589594997521
97	9.8489	699.485	0.000589594997600
82	9.0554	700.532	0.000589594997679
86	9.2736	701.579	0.000589594997758
73	8.5440	702.627	0.000589594997837
95	9.7468	703.674	0.000589594997917
84	9.1652	704.722	0.000589594997997
86	9.2736	705.771	0.000589594998076
91	9.5394	706.819	0.000589594998156
82	9.0554	707.868	0.000589594998236
