# Net Counts	Error
192	13.8564
186	13.6382
205	14.3178
210	14.4914
194	13.9284
199	14.1067
232	15.2315
215	14.6629
242	15.5563
279	16.7033
299	17.2916
310	17.6068
376	19.3907
388	19.6977
453	21.2838
494	22.2261
531	23.0434
632	25.1396
566	23.7908
692	26.3059
681	26.0960
712	26.6833
727	26.9629
665	25.7876
654	25.5734
591	24.3105
612	24.7386
571	23.8956
498	22.3159
473	21.7486
443	21.0476
379	19.4679
367	19.1572
295	17.1756
285	16.8819
259	16.0935
234	15.2971
233	15.2643
184	13.5647
175	13.2288
189	13.7477
178	13.3417
160	12.6491
172	13.1149
138	11.7473
139	11.7898
164	12.8062
154	12.4097
139	11.7898
144	12.0000
147	12.1244
135	11.6190
160	12.6491
147	12.1244
160	12.6491
149	12.2066
199	14.1067
120	10.9545
158	12.5698
144	12.0000
147	12.1244
154	12.4097
157	12.5300
135	11.6190
144	12.0000
168	12.9615
154	12.4097
171	13.0767
170	13.0384
186	13.6382
160	12.6491
179	13.3791
153	12.3693
160	12.6491
142	11.9164
182	13.4907
148	12.1655
157	12.5300
172	13.1149
154	12.4097
135	11.6190
143	11.9583
149	12.2066
144	12.0000
135	11.6190
153	12.3693
142	11.9164
148	12.1655
116	10.7703
130	11.4018
123	11.0905
111	10.5357
134	11.5758
114	10.6771
137	11.7047
131	11.4455
135	11.6190
117	10.8167
104	10.1980
131	11.4455
129	11.3578
122	11.0454
122	11.0454
130	11.4018
153	12.3693
161	12.6886
145	12.0416
179	13.3791
182	13.4907
192	13.8564
211	14.5258
252	15.8745
276	16.6132
332	18.2209
402	20.0499
423	20.5670
460	21.4476
585	24.1868
655	25.5930
745	27.2947
828	28.7750
902	30.0333
962	31.0161
1078	32.8329
1138	33.7343
1184	34.4093
1209	34.7707
1305	36.1248
1280	35.7771
1279	35.7631
1295	35.9861
1271	35.6511
1186	34.4384
1104	33.2265
1086	32.9545
1033	32.1403
895	29.9166
838	28.9482
764	27.6405
678	26.0384
583	24.1454
478	21.8632
476	21.8174
358	18.9209
368	19.1833
290	17.0294
269	16.4012
224	14.9666
198	14.0712
168	12.9615
172	13.1149
173	13.1529
156	12.4900
172	13.1149
125	11.1803
137	11.7047
156	12.4900
119	10.9087
122	11.0454
117	10.8167
132	11.4891
124	11.1355
115	10.7238
117	10.8167
117	10.8167
105	10.2470
104	10.1980
120	10.9545
118	10.8628
105	10.2470
107	10.3441
103	10.1489
109	10.4403
75	8.6603
95	9.7468
96	9.7980
98	9.8995
92	9.5917
100	10.0000
97	9.8489
114	10.6771
112	10.5830
112	10.5830
95	9.7468
117	10.8167
134	11.5758
115	10.7238
130	11.4018
125	11.1803
117	10.8167
119	10.9087
166	12.8841
139	11.7898
149	12.2066
145	12.0416
172	13.1149
163	12.7671
177	13.3041
150	12.2474
155	12.4499
168	12.9615
150	12.2474
138	11.7473
143	11.9583
153	12.3693
175	13.2288
159	12.6095
153	12.3693
110	10.4881
123	11.0905
132	11.4891
105	10.2470
126	11.2250
100	10.0000
126	11.2250
104	10.1980
105	10.2470
122	11.0454
117	10.8167
124	11.1355
120	10.9545
112	10.5830
143	11.9583
165	12.8452
142	11.9164
125	11.1803
152	12.3288
159	12.6095
169	13.0000
153	12.3693
166	12.8841
188	13.7113
179	13.3791
157	12.5300
173	13.1529
171	13.0767
174	13.1909
166	12.8841
158	12.5698
151	12.2882
168	12.9615
166	12.8841
156	12.4900
113	10.6301
139	11.7898
135	11.6190
120	10.9545
133	11.5326
113	10.6301
117	10.8167
108	10.3923
113	10.6301
109	10.4403
106	10.2956
90	9.4868
114	10.6771
103	10.1489
108	10.3923
77	8.7750
90	9.4868
91	9.5394
89	9.4340
103	10.1489
73	8.5440
72	8.4853
86	9.2736
112	10.5830
103	10.1489
100	10.0000
83	9.1104
97	9.8489
114	10.6771
85	9.2195
84	9.1652
100	10.0000
90	9.4868
105	10.2470
103	10.1489
107	10.3441
109	10.4403
115	10.7238
116	10.7703
109	10.4403
93	9.6437
106	10.2956
101	10.0499
97	9.8489
95	9.7468
106	10.2956
105	10.2470
103	10.1489
101	10.0499
89	9.4340
108	10.3923
102	10.0995
93	9.6437
91	9.5394
97	9.8489
89	9.4340
92	9.5917
95	9.7468
90	9.4868
93	9.6437
93	9.6437
98	9.8995
100	10.0000
88	9.3808
102	10.0995
96	9.7980
97	9.8489
106	10.2956
94	9.6954
97	9.8489
109	10.4403
82	9.0554
109	10.4403
93	9.6437
98	9.8995
97	9.8489
93	9.6437
86	9.2736
86	9.2736
97	9.8489
102	10.0995
87	9.3274
93	9.6437
91	9.5394
77	8.7750
77	8.7750
118	10.8628
89	9.4340
98	9.8995
98	9.8995
102	10.0995
92	9.5917
80	8.9443
92	9.5917
97	9.8489
108	10.3923
93	9.6437
106	10.2956
103	10.1489
95	9.7468
105	10.2470
103	10.1489
87	9.3274
106	10.2956
100	10.0000
89	9.4340
113	10.6301
122	11.0454
100	10.0000
91	9.5394
117	10.8167
98	9.8995
112	10.5830
108	10.3923
94	9.6954
113	10.6301
112	10.5830
109	10.4403
112	10.5830
110	10.4881
101	10.0499
98	9.8995
88	9.3808
102	10.0995
97	9.8489
105	10.2470
106	10.2956
114	10.6771
119	10.9087
93	9.6437
107	10.3441
108	10.3923
104	10.1980
89	9.4340
88	9.3808
117	10.8167
95	9.7468
92	9.5917
87	9.3274
92	9.5917
110	10.4881
97	9.8489
106	10.2956
93	9.6437
86	9.2736
86	9.2736
77	8.7750
85	9.2195
89	9.4340
101	10.0499
94	9.6954
106	10.2956
66	8.1240
71	8.4261
87	9.3274
76	8.7178
105	10.2470
74	8.6023
73	8.5440
79	8.8882
71	8.4261
100	10.0000
81	9.0000
84	9.1652
73	8.5440
82	9.0554
85	9.2195
79	8.8882
77	8.7750
67	8.1854
85	9.2195
87	9.3274
69	8.3066
94	9.6954
98	9.8995
74	8.6023
75	8.6603
88	9.3808
83	9.1104
91	9.5394
83	9.1104
73	8.5440
83	9.1104
83	9.1104
73	8.5440
82	9.0554
69	8.3066
92	9.5917
82	9.0554
72	8.4853
61	7.8102
74	8.6023
61	7.8102
81	9.0000
67	8.1854
66	8.1240
74	8.6023
75	8.6603
79	8.8882
61	7.8102
90	9.4868
76	8.7178
74	8.6023
73	8.5440
84	9.1652
93	9.6437
84	9.1652
89	9.4340
86	9.2736
91	9.5394
82	9.0554
71	8.4261
73	8.5440
103	10.1489
81	9.0000
96	9.7980
81	9.0000
89	9.4340
84	9.1652
87	9.3274
93	9.6437
106	10.2956
85	9.2195
103	10.1489
101	10.0499
106	10.2956
104	10.1980
98	9.8995
122	11.0454
105	10.2470
88	9.3808
112	10.5830
100	10.0000
80	8.9443
96	9.7980
114	10.6771
84	9.1652
87	9.3274
84	9.1652
95	9.7468
97	9.8489
82	9.0554
86	9.2736
73	8.5440
95	9.7468
84	9.1652
86	9.2736
91	9.5394
82	9.0554
84	9.1652
84	9.1652
71	8.4261
79	8.8882
85	9.2195
73	8.5440
83	9.1104
80	8.9443
72	8.4853
93	9.6437
90	9.4868
75	8.6603
86	9.2736
78	8.8318
79	8.8882
75	8.6603
64	8.0000
75	8.6603
77	8.7750
65	8.0623
73	8.5440
87	9.3274
84	9.1652
94	9.6954
97	9.8489
72	8.4853
91	9.5394
78	8.8318
91	9.5394
78	8.8318
88	9.3808
74	8.6023
78	8.8318
91	9.5394
78	8.8318
88	9.3808
90	9.4868
77	8.7750
64	8.0000
80	8.9443
72	8.4853
93	9.6437
86	9.2736
76	8.7178
91	9.5394
86	9.2736
108	10.3923
120	10.9545
118	10.8628
116	10.7703
130	11.4018
125	11.1803
125	11.1803
162	12.7279
160	12.6491
158	12.5698
168	12.9615
171	13.0767
190	13.7840
184	13.5647
186	13.6382
194	13.9284
201	14.1774
207	14.3875
233	15.2643
212	14.5602
202	14.2127
189	13.7477
217	14.7309
219	14.7986
199	14.1067
194	13.9284
199	14.1067
187	13.6748
207	14.3875
191	13.8203
182	13.4907
185	13.6015
193	13.8924
138	11.7473
149	12.2066
157	12.5300
153	12.3693
144	12.0000
132	11.4891
121	11.0000
114	10.6771
99	9.9499
108	10.3923
88	9.3808
104	10.1980
95	9.7468
92	9.5917
80	8.9443
97	9.8489
88	9.3808
77	8.7750
68	8.2462
66	8.1240
79	8.8882
100	10.0000
74	8.6023
63	7.9373
74	8.6023
73	8.5440
68	8.2462
61	7.8102
62	7.8740
71	8.4261
69	8.3066
66	8.1240
63	7.9373
61	7.8102
73	8.5440
48	6.9282
60	7.7460
67	8.1854
66	8.1240
62	7.8740
66	8.1240
58	7.6158
72	8.4853
59	7.6811
60	7.7460
62	7.8740
81	9.0000
77	8.7750
64	8.0000
67	8.1854
84	9.1652
70	8.3666
78	8.8318
71	8.4261
79	8.8882
69	8.3066
86	9.2736
79	8.8882
88	9.3808
110	10.4881
98	9.8995
109	10.4403
84	9.1652
96	9.7980
106	10.2956
113	10.6301
121	11.0000
110	10.4881
97	9.8489
83	9.1104
81	9.0000
102	10.0995
93	9.6437
105	10.2470
102	10.0995
104	10.1980
97	9.8489
121	11.0000
81	9.0000
87	9.3274
93	9.6437
95	9.7468
92	9.5917
73	8.5440
71	8.4261
80	8.9443
92	9.5917
82	9.0554
81	9.0000
73	8.5440
80	8.9443
66	8.1240
76	8.7178
83	9.1104
73	8.5440
50	7.0711
72	8.4853
69	8.3066
71	8.4261
60	7.7460
60	7.7460
57	7.5498
66	8.1240
58	7.6158
53	7.2801
57	7.5498
58	7.6158
60	7.7460
61	7.8102
67	8.1854
59	7.6811
49	7.0000
60	7.7460
54	7.3485
55	7.4162
53	7.2801
62	7.8740
73	8.5440
49	7.0000
48	6.9282
55	7.4162
62	7.8740
50	7.0711
56	7.4833
53	7.2801
68	8.2462
54	7.3485
54	7.3485
70	8.3666
52	7.2111
66	8.1240
60	7.7460
61	7.8102
66	8.1240
80	8.9443
71	8.4261
80	8.9443
79	8.8882
74	8.6023
95	9.7468
87	9.3274
110	10.4881
105	10.2470
100	10.0000
129	11.3578
119	10.9087
136	11.6619
140	11.8322
131	11.4455
128	11.3137
153	12.3693
146	12.0830
155	12.4499
136	11.6619
183	13.5277
152	12.3288
168	12.9615
177	13.3041
153	12.3693
151	12.2882
133	11.5326
158	12.5698
148	12.1655
151	12.2882
132	11.4891
136	11.6619
136	11.6619
136	11.6619
115	10.7238
118	10.8628
110	10.4881
95	9.7468
106	10.2956
70	8.3666
71	8.4261
99	9.9499
74	8.6023
90	9.4868
78	8.8318
74	8.6023
66	8.1240
63	7.9373
71	8.4261
58	7.6158
66	8.1240
50	7.0711
49	7.0000
56	7.4833
47	6.8557
54	7.3485
49	7.0000
40	6.3246
54	7.3485
52	7.2111
29	5.3852
51	7.1414
46	6.7823
39	6.2450
48	6.9282
50	7.0711
37	6.0828
52	7.2111
40	6.3246
40	6.3246
41	6.4031
45	6.7082
35	5.9161
38	6.1644
44	6.6332
40	6.3246
47	6.8557
40	6.3246
40	6.3246
36	6.0000
47	6.8557
45	6.7082
40	6.3246
41	6.4031
49	7.0000
45	6.7082
45	6.7082
45	6.7082
52	7.2111
56	7.4833
54	7.3485
44	6.6332
58	7.6158
65	8.0623
73	8.5440
75	8.6603
74	8.6023
84	9.1652
90	9.4868
103	10.1489
120	10.9545
125	11.1803
120	10.9545
133	11.5326
127	11.2694
140	11.8322
140	11.8322
158	12.5698
156	12.4900
159	12.6095
161	12.6886
195	13.9642
195	13.9642
179	13.3791
214	14.6287
193	13.8924
216	14.6969
208	14.4222
210	14.4914
230	15.1658
189	13.7477
208	14.4222
213	14.5945
202	14.2127
218	14.7648
193	13.8924
203	14.2478
201	14.1774
207	14.3875
215	14.6629
190	13.7840
179	13.3791
179	13.3791
163	12.7671
171	13.0767
159	12.6095
146	12.0830
140	11.8322
126	11.2250
119	10.9087
139	11.7898
115	10.7238
110	10.4881
92	9.5917
109	10.4403
87	9.3274
76	8.7178
56	7.4833
74	8.6023
66	8.1240
79	8.8882
62	7.8740
71	8.4261
54	7.3485
66	8.1240
64	8.0000
51	7.1414
47	6.8557
58	7.6158
51	7.1414
48	6.9282
48	6.9282
52	7.2111
55	7.4162
52	7.2111
48	6.9282
43	6.5574
45	6.7082
34	5.8310
43	6.5574
32	5.6569
37	6.0828
40	6.3246
52	7.2111
36	6.0000
43	6.5574
39	6.2450
45	6.7082
35	5.9161
51	7.1414
52	7.2111
34	5.8310
45	6.7082
38	6.1644
45	6.7082
35	5.9161
38	6.1644
42	6.4807
36	6.0000
36	6.0000
34	5.8310
40	6.3246
31	5.5678
32	5.6569
43	6.5574
34	5.8310
33	5.7446
34	5.8310
26	5.0990
37	6.0828
33	5.7446
34	5.8310
30	5.4772
28	5.2915
24	4.8990
21	4.5826
22	4.6904
18	4.2426
22	4.6904
22	4.6904
27	5.1962
18	4.2426
29	5.3852
25	5.0000
15	3.8730
18	4.2426
11	3.3166
21	4.5826
15	3.8730
21	4.5826
12	3.4641
17	4.1231
19	4.3589
20	4.4721
16	4.0000
17	4.1231
22	4.6904
15	3.8730
20	4.4721
20	4.4721
23	4.7958
22	4.6904
26	5.0990
31	5.5678
24	4.8990
20	4.4721
24	4.8990
21	4.5826
19	4.3589
19	4.3589
15	3.8730
16	4.0000
17	4.1231
10	3.1623
13	3.6056
14	3.7417
18	4.2426
8	2.8284
8	2.8284
10	3.1623
10	3.1623
10	3.1623
7	2.6458
7	2.6458
10	3.1623
6	2.4495
10	3.1623
15	3.8730
10	3.1623
13	3.6056
13	3.6056
10	3.1623
9	3.0000
19	4.3589
13	3.6056
28	5.2915
27	5.1962
33	5.7446
39	6.2450
44	6.6332
69	8.3066
57	7.5498
60	7.7460
78	8.8318
90	9.4868
102	10.0995
100	10.0000
95	9.7468
101	10.0499
110	10.4881
139	11.7898
155	12.4499
157	12.5300
152	12.3288
156	12.4900
160	12.6491
158	12.5698
144	12.0000
147	12.1244
160	12.6491
131	11.4455
120	10.9545
125	11.1803
116	10.7703
98	9.8995
98	9.8995
89	9.4340
98	9.8995
82	9.0554
70	8.3666
55	7.4162
40	6.3246
54	7.3485
56	7.4833
53	7.2801
31	5.5678
46	6.7823
31	5.5678
28	5.2915
33	5.7446
22	4.6904
22	4.6904
20	4.4721
21	4.5826
17	4.1231
22	4.6904
14	3.7417
12	3.4641
12	3.4641
5	2.2361
12	3.4641
9	3.0000
7	2.6458
6	2.4495
7	2.6458
8	2.8284
5	2.2361
6	2.4495
4	2.0000
6	2.4495
1	1.0000
10	3.1623
6	2.4495
4	2.0000
4	2.0000
6	2.4495
5	2.2361
9	3.0000
5	2.2361
9	3.0000
3	1.7321
10	3.1623
6	2.4495
4	2.0000
7	2.6458
10	3.1623
3	1.7321
2	1.4142
2	1.4142
2	1.4142
4	2.0000
4	2.0000
5	2.2361
3	1.7321
5	2.2361
3	1.7321
1	1.0000
4	2.0000
1	1.0000
3	1.7321
2	1.4142
2	1.4142
4	2.0000
2	1.4142
0	0.0000
4	2.0000
3	1.7321
1	1.0000
2	1.4142
3	1.7321
1	1.0000
1	1.0000
1	1.0000
3	1.7321
4	2.0000
4	2.0000
2	1.4142
1	1.0000
1	1.0000
2	1.4142
0	0.0000
5	2.2361
2	1.4142
0	0.0000
1	1.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
3	1.7321
0	0.0000
1	1.0000
1	1.0000
1	1.0000
1	1.0000
2	1.4142
0	0.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
3	1.7321
1	1.0000
0	0.0000
1	1.0000
1	1.0000
1	1.0000
1	1.0000
2	1.4142
2	1.4142
3	1.7321
0	0.0000
2	1.4142
1	1.0000
3	1.7321
0	0.0000
2	1.4142
3	1.7321
3	1.7321
2	1.4142
2	1.4142
2	1.4142
1	1.0000
2	1.4142
3	1.7321
1	1.0000
2	1.4142
1	1.0000
1	1.0000
0	0.0000
2	1.4142
0	0.0000
0	0.0000
3	1.7321
0	0.0000
2	1.4142
1	1.0000
0	0.0000
3	1.7321
0	0.0000
4	2.0000
3	1.7321
2	1.4142
1	1.0000
1	1.0000
3	1.7321
1	1.0000
2	1.4142
7	2.6458
0	0.0000
2	1.4142
3	1.7321
2	1.4142
1	1.0000
3	1.7321
0	0.0000
3	1.7321
4	2.0000
0	0.0000
2	1.4142
6	2.4495
0	0.0000
0	0.0000
2	1.4142
1	1.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
2	1.4142
1	1.0000
2	1.4142
0	0.0000
1	1.0000
1	1.0000
2	1.4142
3	1.7321
2	1.4142
0	0.0000
1	1.0000
1	1.0000
2	1.4142
2	1.4142
2	1.4142
0	0.0000
2	1.4142
0	0.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
1	1.0000
1	1.0000
1	1.0000
0	0.0000
2	1.4142
1	1.0000
0	0.0000
4	2.0000
2	1.4142
2	1.4142
1	1.0000
0	0.0000
1	1.0000
1	1.0000
1	1.0000
0	0.0000
2	1.4142
4	2.0000
1	1.0000
2	1.4142
1	1.0000
1	1.0000
1	1.0000
2	1.4142
3	1.7321
1	1.0000
1	1.0000
1	1.0000
1	1.0000
3	1.7321
0	0.0000
3	1.7321
2	1.4142
6	2.4495
2	1.4142
1	1.0000
3	1.7321
1	1.0000
2	1.4142
2	1.4142
1	1.0000
0	0.0000
1	1.0000
4	2.0000
1	1.0000
1	1.0000
0	0.0000
5	2.2361
1	1.0000
2	1.4142
2	1.4142
3	1.7321
2	1.4142
2	1.4142
0	0.0000
1	1.0000
1	1.0000
2	1.4142
0	0.0000
0	0.0000
1	1.0000
2	1.4142
0	0.0000
0	0.0000
2	1.4142
0	0.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
2	1.4142
0	0.0000
1	1.0000
0	0.0000
1	1.0000
1	1.0000
2	1.4142
1	1.0000
2	1.4142
0	0.0000
2	1.4142
1	1.0000
1	1.0000
1	1.0000
2	1.4142
0	0.0000
0	0.0000
1	1.0000
3	1.7321
0	0.0000
0	0.0000
1	1.0000
1	1.0000
2	1.4142
0	0.0000
2	1.4142
1	1.0000
4	2.0000
3	1.7321
0	0.0000
0	0.0000
0	0.0000
0	0.0000
3	1.7321
1	1.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
5	2.2361
0	0.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
1	1.0000
2	1.4142
0	0.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
1	1.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
0	0.0000
