# Counts	Error	Energy (keV)	 ErrorEnergy
158	12.5698	68.711	0.000352770507454
133	11.5326	69.177	0.000352770507486
139	11.7898	69.642	0.000352770507519
154	12.4097	70.109	0.000352770507552
148	12.1655	70.575	0.000352770507585
134	11.5758	71.042	0.000352770507618
127	11.2694	71.510	0.000352770507652
152	12.3288	71.977	0.000352770507687
145	12.0416	72.446	0.000352770507721
158	12.5698	72.914	0.000352770507756
150	12.2474	73.383	0.000352770507791
154	12.4097	73.852	0.000352770507827
169	13.0000	74.321	0.000352770507863
169	13.0000	74.791	0.000352770507899
172	13.1149	75.261	0.000352770507936
162	12.7279	75.732	0.000352770507973
157	12.5300	76.203	0.000352770508011
116	10.7703	76.674	0.000352770508048
166	12.8841	77.145	0.000352770508086
158	12.5698	77.617	0.000352770508125
175	13.2288	78.090	0.000352770508164
181	13.4536	78.562	0.000352770508203
152	12.3288	79.035	0.000352770508242
199	14.1067	79.509	0.000352770508282
180	13.4164	79.982	0.000352770508323
180	13.4164	80.456	0.000352770508363
196	14.0000	80.931	0.000352770508404
221	14.8661	81.405	0.000352770508445
205	14.3178	81.880	0.000352770508487
221	14.8661	82.356	0.000352770508529
221	14.8661	82.832	0.000352770508571
199	14.1067	83.308	0.000352770508614
213	14.5945	83.784	0.000352770508657
215	14.6629	84.261	0.000352770508700
216	14.6969	84.738	0.000352770508744
217	14.7309	85.216	0.000352770508788
249	15.7797	85.694	0.000352770508833
240	15.4919	86.172	0.000352770508877
237	15.3948	86.651	0.000352770508922
266	16.3095	87.130	0.000352770508968
260	16.1245	87.609	0.000352770509014
262	16.1864	88.089	0.000352770509060
298	17.2627	88.569	0.000352770509106
255	15.9687	89.049	0.000352770509153
255	15.9687	89.530	0.000352770509201
282	16.7929	90.011	0.000352770509248
285	16.8819	90.492	0.000352770509296
287	16.9411	90.974	0.000352770509344
271	16.4621	91.456	0.000352770509393
282	16.7929	91.939	0.000352770509442
304	17.4356	92.422	0.000352770509491
305	17.4642	92.905	0.000352770509541
307	17.5214	93.388	0.000352770509591
301	17.3494	93.872	0.000352770509642
283	16.8226	94.356	0.000352770509692
283	16.8226	94.841	0.000352770509743
311	17.6352	95.326	0.000352770509795
249	15.7797	95.811	0.000352770509847
280	16.7332	96.297	0.000352770509899
288	16.9706	96.783	0.000352770509951
301	17.3494	97.269	0.000352770510004
241	15.5242	97.756	0.000352770510057
283	16.8226	98.243	0.000352770510111
242	15.5563	98.730	0.000352770510165
260	16.1245	99.218	0.000352770510219
287	16.9411	99.706	0.000352770510274
245	15.6525	100.195	0.000352770510329
251	15.8430	100.684	0.000352770510384
243	15.5885	101.173	0.000352770510440
253	15.9060	101.662	0.000352770510496
236	15.3623	102.152	0.000352770510552
254	15.9374	102.642	0.000352770510609
255	15.9687	103.133	0.000352770510666
262	16.1864	103.624	0.000352770510723
239	15.4596	104.115	0.000352770510781
272	16.4924	104.607	0.000352770510839
257	16.0312	105.099	0.000352770510898
240	15.4919	105.591	0.000352770510957
295	17.1756	106.084	0.000352770511016
234	15.2971	106.577	0.000352770511075
247	15.7162	107.070	0.000352770511135
269	16.4012	107.564	0.000352770511195
226	15.0333	108.058	0.000352770511256
269	16.4012	108.553	0.000352770511317
248	15.7480	109.047	0.000352770511378
309	17.5784	109.542	0.000352770511440
271	16.4621	110.038	0.000352770511502
268	16.3707	110.534	0.000352770511564
266	16.3095	111.030	0.000352770511627
286	16.9115	111.527	0.000352770511690
282	16.7929	112.024	0.000352770511753
344	18.5472	112.521	0.000352770511817
322	17.9444	113.018	0.000352770511881
398	19.9499	113.516	0.000352770511946
425	20.6155	114.015	0.000352770512010
502	22.4054	114.513	0.000352770512076
622	24.9399	115.012	0.000352770512141
668	25.8457	115.512	0.000352770512207
773	27.8029	116.012	0.000352770512273
926	30.4302	116.512	0.000352770512340
1079	32.8481	117.012	0.000352770512407
1318	36.3043	117.513	0.000352770512474
1445	38.0132	118.014	0.000352770512542
1723	41.5090	118.515	0.000352770512609
1900	43.5890	119.017	0.000352770512678
2065	45.4423	119.520	0.000352770512746
2277	47.7179	120.022	0.000352770512815
2415	49.1426	120.525	0.000352770512885
2453	49.5278	121.028	0.000352770512955
2568	50.6754	121.532	0.000352770513025
2665	51.6236	122.036	0.000352770513095
2606	51.0490	122.540	0.000352770513166
2458	49.5782	123.045	0.000352770513237
2362	48.6004	123.550	0.000352770513308
2169	46.5725	124.055	0.000352770513380
2035	45.1110	124.561	0.000352770513452
1783	42.2256	125.067	0.000352770513525
1598	39.9750	125.573	0.000352770513598
1357	36.8375	126.080	0.000352770513671
1129	33.6006	126.587	0.000352770513745
919	30.3150	127.095	0.000352770513819
910	30.1662	127.603	0.000352770513893
688	26.2298	128.111	0.000352770513968
553	23.5160	128.619	0.000352770514042
466	21.5870	129.128	0.000352770514118
354	18.8149	129.637	0.000352770514194
328	18.1108	130.147	0.000352770514270
266	16.3095	130.657	0.000352770514346
238	15.4272	131.167	0.000352770514423
227	15.0665	131.678	0.000352770514500
176	13.2665	132.189	0.000352770514577
149	12.2066	132.700	0.000352770514655
156	12.4900	133.212	0.000352770514733
166	12.8841	133.724	0.000352770514812
161	12.6886	134.236	0.000352770514891
154	12.4097	134.749	0.000352770514970
160	12.6491	135.262	0.000352770515049
147	12.1244	135.776	0.000352770515129
144	12.0000	136.289	0.000352770515209
135	11.6190	136.804	0.000352770515290
159	12.6095	137.318	0.000352770515371
132	11.4891	137.833	0.000352770515452
143	11.9583	138.348	0.000352770515534
152	12.3288	138.864	0.000352770515616
167	12.9228	139.380	0.000352770515698
152	12.3288	139.896	0.000352770515781
157	12.5300	140.413	0.000352770515864
140	11.8322	140.930	0.000352770515948
153	12.3693	141.447	0.000352770516031
158	12.5698	141.965	0.000352770516115
187	13.6748	142.483	0.000352770516200
160	12.6491	143.001	0.000352770516285
166	12.8841	143.520	0.000352770516370
161	12.6886	144.039	0.000352770516455
192	13.8564	144.558	0.000352770516541
163	12.7671	145.078	0.000352770516628
159	12.6095	145.598	0.000352770516714
190	13.7840	146.119	0.000352770516801
161	12.6886	146.640	0.000352770516888
168	12.9615	147.161	0.000352770516976
171	13.0767	147.682	0.000352770517064
184	13.5647	148.204	0.000352770517152
140	11.8322	148.726	0.000352770517241
180	13.4164	149.249	0.000352770517330
193	13.8924	149.772	0.000352770517419
196	14.0000	150.295	0.000352770517509
174	13.1909	150.819	0.000352770517599
191	13.8203	151.343	0.000352770517690
188	13.7113	151.867	0.000352770517780
185	13.6015	152.392	0.000352770517872
207	14.3875	152.917	0.000352770517963
205	14.3178	153.443	0.000352770518055
190	13.7840	153.968	0.000352770518147
178	13.3417	154.495	0.000352770518240
202	14.2127	155.021	0.000352770518333
213	14.5945	155.548	0.000352770518426
178	13.3417	156.075	0.000352770518519
199	14.1067	156.603	0.000352770518613
186	13.6382	157.130	0.000352770518708
183	13.5277	157.659	0.000352770518802
216	14.6969	158.187	0.000352770518897
190	13.7840	158.716	0.000352770518993
193	13.8924	159.246	0.000352770519088
194	13.9284	159.775	0.000352770519185
186	13.6382	160.305	0.000352770519281
178	13.3417	160.836	0.000352770519378
184	13.5647	161.366	0.000352770519475
173	13.1529	161.897	0.000352770519572
181	13.4536	162.429	0.000352770519670
158	12.5698	162.961	0.000352770519768
188	13.7113	163.493	0.000352770519867
184	13.5647	164.025	0.000352770519966
169	13.0000	164.558	0.000352770520065
138	11.7473	165.091	0.000352770520164
150	12.2474	165.625	0.000352770520264
148	12.1655	166.158	0.000352770520365
146	12.0830	166.693	0.000352770520465
159	12.6095	167.227	0.000352770520566
145	12.0416	167.762	0.000352770520668
161	12.6886	168.298	0.000352770520769
119	10.9087	168.833	0.000352770520871
132	11.4891	169.369	0.000352770520974
143	11.9583	169.905	0.000352770521076
133	11.5326	170.442	0.000352770521180
130	11.4018	170.979	0.000352770521283
143	11.9583	171.517	0.000352770521387
155	12.4499	172.054	0.000352770521491
146	12.0830	172.592	0.000352770521595
135	11.6190	173.131	0.000352770521700
145	12.0416	173.670	0.000352770521805
137	11.7047	174.209	0.000352770521911
135	11.6190	174.748	0.000352770522017
134	11.5758	175.288	0.000352770522123
134	11.5758	175.828	0.000352770522230
138	11.7473	176.369	0.000352770522337
161	12.6886	176.910	0.000352770522444
133	11.5326	177.451	0.000352770522552
129	11.3578	177.993	0.000352770522660
150	12.2474	178.535	0.000352770522768
137	11.7047	179.077	0.000352770522877
142	11.9164	179.620	0.000352770522986
159	12.6095	180.163	0.000352770523095
150	12.2474	180.706	0.000352770523205
150	12.2474	181.250	0.000352770523315
161	12.6886	181.794	0.000352770523425
131	11.4455	182.338	0.000352770523536
142	11.9164	182.883	0.000352770523647
130	11.4018	183.428	0.000352770523759
155	12.4499	183.974	0.000352770523871
140	11.8322	184.520	0.000352770523983
152	12.3288	185.066	0.000352770524096
136	11.6619	185.612	0.000352770524209
166	12.8841	186.159	0.000352770524322
139	11.7898	186.707	0.000352770524435
142	11.9164	187.254	0.000352770524549
137	11.7047	187.802	0.000352770524664
144	12.0000	188.350	0.000352770524778
162	12.7279	188.899	0.000352770524893
161	12.6886	189.448	0.000352770525009
129	11.3578	189.997	0.000352770525125
142	11.9164	190.547	0.000352770525241
139	11.7898	191.097	0.000352770525357
128	11.3137	191.648	0.000352770525474
150	12.2474	192.198	0.000352770525591
132	11.4891	192.750	0.000352770525708
118	10.8628	193.301	0.000352770525826
144	12.0000	193.853	0.000352770525944
131	11.4455	194.405	0.000352770526063
132	11.4891	194.958	0.000352770526182
127	11.2694	195.510	0.000352770526301
114	10.6771	196.064	0.000352770526421
153	12.3693	196.617	0.000352770526541
134	11.5758	197.171	0.000352770526661
127	11.2694	197.726	0.000352770526782
140	11.8322	198.280	0.000352770526903
145	12.0416	198.835	0.000352770527024
136	11.6619	199.391	0.000352770527146
133	11.5326	199.946	0.000352770527268
133	11.5326	200.502	0.000352770527390
136	11.6619	201.059	0.000352770527513
147	12.1244	201.615	0.000352770527636
131	11.4455	202.173	0.000352770527759
112	10.5830	202.730	0.000352770527883
144	12.0000	203.288	0.000352770528007
125	11.1803	203.846	0.000352770528132
122	11.0454	204.404	0.000352770528257
146	12.0830	204.963	0.000352770528382
125	11.1803	205.523	0.000352770528508
123	11.0905	206.082	0.000352770528634
117	10.8167	206.642	0.000352770528760
118	10.8628	207.202	0.000352770528886
112	10.5830	207.763	0.000352770529013
130	11.4018	208.324	0.000352770529141
120	10.9545	208.885	0.000352770529268
126	11.2250	209.447	0.000352770529396
122	11.0454	210.009	0.000352770529525
107	10.3441	210.571	0.000352770529653
126	11.2250	211.134	0.000352770529783
107	10.3441	211.697	0.000352770529912
106	10.2956	212.261	0.000352770530042
105	10.2470	212.824	0.000352770530172
126	11.2250	213.389	0.000352770530302
120	10.9545	213.953	0.000352770530433
113	10.6301	214.518	0.000352770530564
113	10.6301	215.083	0.000352770530696
98	9.8995	215.649	0.000352770530828
113	10.6301	216.215	0.000352770530960
108	10.3923	216.781	0.000352770531093
91	9.5394	217.347	0.000352770531226
100	10.0000	217.914	0.000352770531359
99	9.9499	218.482	0.000352770531493
123	11.0905	219.049	0.000352770531627
103	10.1489	219.617	0.000352770531761
105	10.2470	220.186	0.000352770531896
117	10.8167	220.755	0.000352770532031
107	10.3441	221.324	0.000352770532166
106	10.2956	221.893	0.000352770532302
110	10.4881	222.463	0.000352770532438
133	11.5326	223.033	0.000352770532574
101	10.0499	223.603	0.000352770532711
152	12.3288	224.174	0.000352770532848
107	10.3441	224.745	0.000352770532986
136	11.6619	225.317	0.000352770533124
117	10.8167	225.889	0.000352770533262
130	11.4018	226.461	0.000352770533400
151	12.2882	227.034	0.000352770533539
139	11.7898	227.607	0.000352770533679
157	12.5300	228.180	0.000352770533818
178	13.3417	228.754	0.000352770533958
182	13.4907	229.328	0.000352770534098
239	15.4596	229.902	0.000352770534239
213	14.5945	230.477	0.000352770534380
230	15.1658	231.052	0.000352770534522
264	16.2481	231.627	0.000352770534663
247	15.7162	232.203	0.000352770534805
273	16.5227	232.779	0.000352770534948
352	18.7617	233.355	0.000352770535091
298	17.2627	233.932	0.000352770535234
368	19.1833	234.509	0.000352770535377
359	18.9473	235.087	0.000352770535521
383	19.5704	235.665	0.000352770535665
377	19.4165	236.243	0.000352770535810
404	20.0998	236.822	0.000352770535955
419	20.4695	237.401	0.000352770536100
389	19.7231	237.980	0.000352770536245
398	19.9499	238.560	0.000352770536391
370	19.2354	239.140	0.000352770536538
373	19.3132	239.720	0.000352770536684
395	19.8746	240.301	0.000352770536831
369	19.2094	240.882	0.000352770536979
354	18.8149	241.463	0.000352770537126
345	18.5742	242.045	0.000352770537274
308	17.5499	242.627	0.000352770537423
275	16.5831	243.209	0.000352770537571
283	16.8226	243.792	0.000352770537721
271	16.4621	244.375	0.000352770537870
234	15.2971	244.959	0.000352770538020
243	15.5885	245.543	0.000352770538170
184	13.5647	246.127	0.000352770538320
192	13.8564	246.711	0.000352770538471
159	12.6095	247.296	0.000352770538623
180	13.4164	247.882	0.000352770538774
142	11.9164	248.467	0.000352770538926
119	10.9087	249.053	0.000352770539078
120	10.9545	249.639	0.000352770539231
117	10.8167	250.226	0.000352770539384
114	10.6771	250.813	0.000352770539537
82	9.0554	251.401	0.000352770539691
113	10.6301	251.988	0.000352770539845
101	10.0499	252.576	0.000352770539999
102	10.0995	253.165	0.000352770540154
77	8.7750	253.754	0.000352770540309
98	9.8995	254.343	0.000352770540464
86	9.2736	254.932	0.000352770540620
78	8.8318	255.522	0.000352770540776
75	8.6603	256.112	0.000352770540933
79	8.8882	256.703	0.000352770541090
88	9.3808	257.294	0.000352770541247
70	8.3666	257.885	0.000352770541404
76	8.7178	258.477	0.000352770541562
96	9.7980	259.069	0.000352770541720
76	8.7178	259.661	0.000352770541879
75	8.6603	260.253	0.000352770542038
91	9.5394	260.846	0.000352770542197
84	9.1652	261.440	0.000352770542357
89	9.4340	262.034	0.000352770542517
77	8.7750	262.628	0.000352770542677
74	8.6023	263.222	0.000352770542838
90	9.4868	263.817	0.000352770542999
77	8.7750	264.412	0.000352770543160
86	9.2736	265.007	0.000352770543322
82	9.0554	265.603	0.000352770543484
74	8.6023	266.199	0.000352770543647
70	8.3666	266.796	0.000352770543809
70	8.3666	267.393	0.000352770543972
92	9.5917	267.990	0.000352770544136
87	9.3274	268.588	0.000352770544300
75	8.6603	269.186	0.000352770544464
91	9.5394	269.784	0.000352770544629
76	8.7178	270.383	0.000352770544793
88	9.3808	270.982	0.000352770544959
81	9.0000	271.581	0.000352770545124
86	9.2736	272.181	0.000352770545290
94	9.6954	272.781	0.000352770545457
71	8.4261	273.381	0.000352770545623
89	9.4340	273.982	0.000352770545790
86	9.2736	274.583	0.000352770545958
82	9.0554	275.184	0.000352770546125
61	7.8102	275.786	0.000352770546293
76	8.7178	276.388	0.000352770546462
78	8.8318	276.991	0.000352770546631
94	9.6954	277.594	0.000352770546800
92	9.5917	278.197	0.000352770546969
83	9.1104	278.801	0.000352770547139
75	8.6603	279.404	0.000352770547309
87	9.3274	280.009	0.000352770547480
100	10.0000	280.613	0.000352770547651
85	9.2195	281.218	0.000352770547822
80	8.9443	281.824	0.000352770547993
82	9.0554	282.429	0.000352770548165
95	9.7468	283.035	0.000352770548338
90	9.4868	283.642	0.000352770548510
83	9.1104	284.248	0.000352770548683
89	9.4340	284.856	0.000352770548857
83	9.1104	285.463	0.000352770549030
88	9.3808	286.071	0.000352770549204
74	8.6023	286.679	0.000352770549379
90	9.4868	287.287	0.000352770549553
72	8.4853	287.896	0.000352770549728
82	9.0554	288.506	0.000352770549904
77	8.7750	289.115	0.000352770550080
85	9.2195	289.725	0.000352770550256
82	9.0554	290.335	0.000352770550432
73	8.5440	290.946	0.000352770550609
75	8.6603	291.557	0.000352770550786
73	8.5440	292.168	0.000352770550964
80	8.9443	292.780	0.000352770551142
91	9.5394	293.392	0.000352770551320
83	9.1104	294.004	0.000352770551499
87	9.3274	294.617	0.000352770551678
76	8.7178	295.230	0.000352770551857
85	9.2195	295.843	0.000352770552037
62	7.8740	296.457	0.000352770552217
71	8.4261	297.071	0.000352770552397
62	7.8740	297.686	0.000352770552578
69	8.3066	298.301	0.000352770552759
69	8.3066	298.916	0.000352770552940
76	8.7178	299.531	0.000352770553122
68	8.2462	300.147	0.000352770553304
66	8.1240	300.763	0.000352770553486
66	8.1240	301.380	0.000352770553669
89	9.4340	301.997	0.000352770553852
59	7.6811	302.614	0.000352770554036
83	9.1104	303.232	0.000352770554220
66	8.1240	303.850	0.000352770554404
67	8.1854	304.468	0.000352770554589
78	8.8318	305.087	0.000352770554774
67	8.1854	305.706	0.000352770554959
75	8.6603	306.326	0.000352770555144
73	8.5440	306.945	0.000352770555330
63	7.9373	307.565	0.000352770555517
51	7.1414	308.186	0.000352770555703
66	8.1240	308.807	0.000352770555890
63	7.9373	309.428	0.000352770556078
65	8.0623	310.049	0.000352770556266
68	8.2462	310.671	0.000352770556454
68	8.2462	311.293	0.000352770556642
63	7.9373	311.916	0.000352770556831
80	8.9443	312.539	0.000352770557020
72	8.4853	313.162	0.000352770557210
60	7.7460	313.786	0.000352770557399
80	8.9443	314.410	0.000352770557590
72	8.4853	315.034	0.000352770557780
54	7.3485	315.659	0.000352770557971
70	8.3666	316.284	0.000352770558162
53	7.2801	316.909	0.000352770558354
53	7.2801	317.535	0.000352770558546
76	8.7178	318.161	0.000352770558738
62	7.8740	318.788	0.000352770558931
77	8.7750	319.414	0.000352770559124
62	7.8740	320.042	0.000352770559317
62	7.8740	320.669	0.000352770559511
47	6.8557	321.297	0.000352770559705
82	9.0554	321.925	0.000352770559899
79	8.8882	322.554	0.000352770560094
75	8.6603	323.183	0.000352770560289
85	9.2195	323.812	0.000352770560485
81	9.0000	324.442	0.000352770560680
70	8.3666	325.072	0.000352770560877
83	9.1104	325.702	0.000352770561073
91	9.5394	326.333	0.000352770561270
98	9.8995	326.964	0.000352770561467
94	9.6954	327.595	0.000352770561665
131	11.4455	328.227	0.000352770561863
115	10.7238	328.859	0.000352770562061
135	11.6190	329.491	0.000352770562260
154	12.4097	330.124	0.000352770562458
168	12.9615	330.757	0.000352770562658
196	14.0000	331.391	0.000352770562857
183	13.5277	332.024	0.000352770563058
235	15.3297	332.659	0.000352770563258
233	15.2643	333.293	0.000352770563459
279	16.7033	333.928	0.000352770563660
315	17.7482	334.563	0.000352770563861
340	18.4391	335.199	0.000352770564063
380	19.4936	335.835	0.000352770564265
355	18.8414	336.471	0.000352770564468
443	21.0476	337.108	0.000352770564670
416	20.3961	337.745	0.000352770564874
507	22.5167	338.382	0.000352770565077
542	23.2809	339.020	0.000352770565281
516	22.7156	339.658	0.000352770565485
591	24.3105	340.296	0.000352770565690
623	24.9600	340.935	0.000352770565895
664	25.7682	341.574	0.000352770566100
693	26.3249	342.214	0.000352770566306
729	27.0000	342.854	0.000352770566512
711	26.6646	343.494	0.000352770566718
715	26.7395	344.134	0.000352770566925
776	27.8568	344.775	0.000352770567132
747	27.3313	345.416	0.000352770567339
747	27.3313	346.058	0.000352770567547
727	26.9629	346.700	0.000352770567755
739	27.1846	347.342	0.000352770567963
739	27.1846	347.985	0.000352770568172
716	26.7582	348.628	0.000352770568381
717	26.7769	349.271	0.000352770568591
649	25.4755	349.915	0.000352770568801
621	24.9199	350.559	0.000352770569011
563	23.7276	351.203	0.000352770569222
535	23.1301	351.848	0.000352770569433
490	22.1359	352.493	0.000352770569644
453	21.2838	353.139	0.000352770569855
435	20.8567	353.785	0.000352770570067
421	20.5183	354.431	0.000352770570280
389	19.7231	355.077	0.000352770570492
320	17.8885	355.724	0.000352770570705
296	17.2047	356.371	0.000352770570919
294	17.1464	357.019	0.000352770571132
268	16.3707	357.667	0.000352770571347
217	14.7309	358.315	0.000352770571561
186	13.6382	358.964	0.000352770571776
179	13.3791	359.613	0.000352770571991
191	13.8203	360.262	0.000352770572206
150	12.2474	360.912	0.000352770572422
145	12.0416	361.562	0.000352770572638
130	11.4018	362.212	0.000352770572855
106	10.2956	362.863	0.000352770573072
101	10.0499	363.514	0.000352770573289
109	10.4403	364.165	0.000352770573507
96	9.7980	364.817	0.000352770573725
65	8.0623	365.469	0.000352770573943
90	9.4868	366.122	0.000352770574161
71	8.4261	366.775	0.000352770574380
71	8.4261	367.428	0.000352770574600
89	9.4340	368.081	0.000352770574820
73	8.5440	368.735	0.000352770575040
81	9.0000	369.390	0.000352770575260
82	9.0554	370.044	0.000352770575481
65	8.0623	370.699	0.000352770575702
77	8.7750	371.354	0.000352770575923
74	8.6023	372.010	0.000352770576145
76	8.7178	372.666	0.000352770576367
85	9.2195	373.323	0.000352770576590
66	8.1240	373.979	0.000352770576813
68	8.2462	374.636	0.000352770577036
75	8.6603	375.294	0.000352770577259
66	8.1240	375.952	0.000352770577483
63	7.9373	376.610	0.000352770577708
59	7.6811	377.268	0.000352770577932
67	8.1854	377.927	0.000352770578157
68	8.2462	378.586	0.000352770578382
62	7.8740	379.246	0.000352770578608
62	7.8740	379.906	0.000352770578834
61	7.8102	380.566	0.000352770579060
63	7.9373	381.226	0.000352770579287
56	7.4833	381.887	0.000352770579514
60	7.7460	382.549	0.000352770579742
66	8.1240	383.210	0.000352770579969
54	7.3485	383.872	0.000352770580198
66	8.1240	384.535	0.000352770580426
49	7.0000	385.197	0.000352770580655
53	7.2801	385.860	0.000352770580884
51	7.1414	386.524	0.000352770581114
58	7.6158	387.188	0.000352770581343
45	6.7082	387.852	0.000352770581574
47	6.8557	388.516	0.000352770581804
35	5.9161	389.181	0.000352770582035
57	7.5498	389.846	0.000352770582267
59	7.6811	390.512	0.000352770582498
53	7.2801	391.178	0.000352770582730
52	7.2111	391.844	0.000352770582962
55	7.4162	392.510	0.000352770583195
50	7.0711	393.177	0.000352770583428
60	7.7460	393.845	0.000352770583662
63	7.9373	394.512	0.000352770583895
51	7.1414	395.180	0.000352770584129
57	7.5498	395.849	0.000352770584364
48	6.9282	396.517	0.000352770584599
49	7.0000	397.186	0.000352770584834
50	7.0711	397.856	0.000352770585069
47	6.8557	398.525	0.000352770585305
52	7.2111	399.196	0.000352770585541
53	7.2801	399.866	0.000352770585778
47	6.8557	400.537	0.000352770586015
55	7.4162	401.208	0.000352770586252
45	6.7082	401.879	0.000352770586490
36	6.0000	402.551	0.000352770586728
56	7.4833	403.224	0.000352770586966
56	7.4833	403.896	0.000352770587205
61	7.8102	404.569	0.000352770587444
43	6.5574	405.242	0.000352770587683
54	7.3485	405.916	0.000352770587923
57	7.5498	406.590	0.000352770588163
53	7.2801	407.264	0.000352770588403
56	7.4833	407.939	0.000352770588644
61	7.8102	408.614	0.000352770588885
62	7.8740	409.289	0.000352770589127
58	7.6158	409.965	0.000352770589368
43	6.5574	410.641	0.000352770589611
65	8.0623	411.318	0.000352770589853
68	8.2462	411.994	0.000352770590096
56	7.4833	412.671	0.000352770590339
83	9.1104	413.349	0.000352770590583
57	7.5498	414.027	0.000352770590827
74	8.6023	414.705	0.000352770591071
71	8.4261	415.384	0.000352770591316
77	8.7750	416.062	0.000352770591561
67	8.1854	416.742	0.000352770591806
66	8.1240	417.421	0.000352770592052
76	8.7178	418.101	0.000352770592298
89	9.4340	418.782	0.000352770592544
90	9.4868	419.462	0.000352770592791
79	8.8882	420.143	0.000352770593038
91	9.5394	420.825	0.000352770593285
74	8.6023	421.506	0.000352770593533
99	9.9499	422.188	0.000352770593781
94	9.6954	422.871	0.000352770594030
72	8.4853	423.554	0.000352770594279
98	9.8995	424.237	0.000352770594528
92	9.5917	424.920	0.000352770594777
88	9.3808	425.604	0.000352770595027
90	9.4868	426.288	0.000352770595278
82	9.0554	426.973	0.000352770595528
74	8.6023	427.658	0.000352770595779
90	9.4868	428.343	0.000352770596030
74	8.6023	429.028	0.000352770596282
83	9.1104	429.714	0.000352770596534
88	9.3808	430.401	0.000352770596786
79	8.8882	431.087	0.000352770597039
69	8.3066	431.774	0.000352770597292
77	8.7750	432.462	0.000352770597546
77	8.7750	433.149	0.000352770597799
64	8.0000	433.837	0.000352770598053
80	8.9443	434.526	0.000352770598308
64	8.0000	435.215	0.000352770598563
70	8.3666	435.904	0.000352770598818
44	6.6332	436.593	0.000352770599073
56	7.4833	437.283	0.000352770599329
66	8.1240	437.973	0.000352770599586
60	7.7460	438.664	0.000352770599842
52	7.2111	439.354	0.000352770600099
